2021-04-19	1618790400	55653851876131	0
2021-04-18	1618704000	56183520461118	0
2021-04-17	1618617600	60028390000000	0
2021-04-16	1618531200	61342968880339	0
2021-04-15	1618444800	63207090000000	0
2021-04-14	1618358400	62999982633146	0
2021-04-13	1618272000	63545120000000	0
2021-04-12	1618185600	59868270000000	0
2021-04-11	1618099200	60007793017067	0
2021-04-10	1618012800	59716553420893	0
2021-04-09	1617926400	58135350000000	0
2021-04-08	1617840000	58077060000000	0
2021-04-07	1617753600	55872863775655	0
2021-04-06	1617667200	57979296824399	0
2021-04-05	1617580800	59096001689842	0
2021-04-04	1617494400	58197978729273	0
2021-04-03	1617408000	57092446157657	0
2021-04-02	1617321600	58975833538924	0
2021-04-01	1617235200	58727648378485	0
2021-03-31	1617148800	58751790587493	0
2021-03-30	1617062400	58763827956315	0
2021-03-29	1616976000	57612522985506	0
2021-03-28	1616889600	55748632014917	0
2021-03-27	1616803200	55841634784662	0
2021-03-26	1616716800	55008056535533	0
2021-03-25	1616630400	51355704557906	0
2021-03-24	1616544000	52382797866628	0
2021-03-23	1616457600	54464941296883	0
2021-03-22	1616371200	54185293578630	0
2021-03-21	1616284800	57384457576670	0
2021-03-20	1616198400	58057690000000	0
2021-03-19	1616112000	58098078393289	0
2021-03-18	1616025600	57666273208078	0
2021-03-17	1615939200	58891031996406	0
2021-03-16	1615852800	56857306066143	0
2021-03-15	1615766400	55571193837491	0
2021-03-14	1615680000	59150403028178	0
2021-03-13	1615593600	61219348426100	0
2021-03-12	1615507200	57250137875209	0
2021-03-11	1615420800	57716881672776	0
2021-03-10	1615334400	55865299828819	0
2021-03-09	1615248000	54854791607540	0
2021-03-08	1615161600	52265016204683	0
2021-03-07	1615075200	50934444601724	0
2021-03-06	1614988800	48872693979548	0
2021-03-05	1614902400	48819984558032	0
2021-03-04	1614816000	48450016215223	0
2021-03-03	1614729600	50451119242724	0
2021-03-02	1614643200	48466456336849	0
2021-03-01	1614556800	49589983816828	0
2021-02-28	1614470400	45109070026715	0
2021-02-27	1614384000	46132387057359	0
2021-02-26	1614297600	46266026627925	0
2021-02-25	1614211200	46986597533968	0
2021-02-24	1614124800	49668133210010	0
2021-02-23	1614038400	48889930494258	0
2021-02-22	1613952000	54099980661749	0
2021-02-21	1613865600	57411011820817	0
2021-02-20	1613779200	55969530622648	0
2021-02-19	1613692800	55841110508027	0
2021-02-18	1613606400	51564717399117	0
2021-02-17	1613520000	52091925834900	0
2021-02-16	1613433600	49128607890832	0
2021-02-15	1613347200	47927987260302	0
2021-02-14	1613260800	48643603406616	0
2021-02-13	1613174400	47123820707547	0
2021-02-12	1613088000	47299703224291	0
2021-02-11	1613001600	47991937162717	0
2021-02-10	1612915200	44809542155379	0
2021-02-09	1612828800	46504799902823	0
2021-02-08	1612742400	46533336937715	0
2021-02-07	1612656000	38857116947072	0
2021-02-06	1612569600	39260740661719	0
2021-02-05	1612483200	38300044187397	0
2021-02-04	1612396800	36977782665012	0
2021-02-03	1612310400	37659040571778	0
2021-02-02	1612224000	35476141807300	0
2021-02-01	1612137600	33536478066133	0
2021-01-31	1612051200	33082843766076	0
2021-01-30	1611964800	34275231552263	0
2021-01-29	1611878400	34309766648854	0
2021-01-28	1611792000	33332491752266	0
2021-01-27	1611705600	30400930931436	0
2021-01-26	1611619200	32503855990523	0
2021-01-25	1611532800	32305898873031	0
2021-01-24	1611446400	32224508685312	0
2021-01-23	1611360000	32081018951845	0
2021-01-22	1611273600	32976472137391	0
2021-01-21	1611187200	30838199012273	0
2021-01-20	1611100800	35477524459469	0
2021-01-19	1611014400	36002594349953	0
2021-01-18	1610928000	36632318175571	0
2021-01-17	1610841600	35822529922864	0
2021-01-16	1610755200	36061523742763	0
2021-01-15	1610668800	36833613578222	0
2021-01-14	1610582400	39280298435092	0
2021-01-13	1610496000	37394122642209	0
2021-01-12	1610409600	34060129315687	0
2021-01-11	1610323200	35549971250334	0
2021-01-10	1610236800	38223373713229	0
2021-01-09	1610150400	40083817223680	0
2021-01-08	1610064000	40577810043195	0
2021-01-07	1609977600	39437440337390	0
2021-01-06	1609891200	36814681967048	0
2021-01-05	1609804800	33895701913021	0
2021-01-04	1609718400	32023293432691	0
2021-01-03	1609632000	32949399464061	0
2021-01-02	1609545600	32148048500090	0
2021-01-01	1609459200	29329695772117	0
2020-12-31	1609372800	28938896887849	0
2020-12-30	1609286400	28863191665694	0
2020-12-29	1609200000	27375345815751	0
2020-12-28	1609113600	27070019781850	0
2020-12-27	1609027200	26269009679172	0
2020-12-26	1608940800	26463426391226	0
2020-12-25	1608854400	24700991337835	0
2020-12-24	1608768000	23719237056744	0
2020-12-23	1608681600	23248203805431	0
2020-12-22	1608595200	23816037879536	0
2020-12-21	1608508800	22743911418829	0
2020-12-20	1608422400	23488415479729	0
2020-12-19	1608336000	23859672112771	0
2020-12-18	1608249600	23131044599635	0
2020-12-17	1608163200	22796249239005	0
2020-12-16	1608076800	21349656699156	0
2020-12-15	1607990400	19424010728277	0
2020-12-14	1607904000	19273916377975	0
2020-12-13	1607817600	19181396280370	0
2020-12-12	1607731200	18795239774701	0
2020-12-11	1607644800	18017348725996	0
2020-12-10	1607558400	18236776368782	0
2020-12-09	1607472000	18541854651712	0
2020-12-08	1607385600	18328891767200	0
2020-12-07	1607299200	19169816020354	0
2020-12-06	1607212800	19363531815530	0
2020-12-05	1607126400	19153421243258	0
2020-12-04	1607040000	18660486213047	0
2020-12-03	1606953600	19430848422085	0
2020-12-02	1606867200	19217923079202	0
2020-12-01	1606780800	18756509652358	0
2020-11-30	1606694400	19692233922332	0
2020-11-29	1606608000	18181615199899	0
2020-11-28	1606521600	17725686439674	0
2020-11-27	1606435200	17133441135915	0
2020-11-26	1606348800	17157384114714	0
2020-11-25	1606262400	18736048866346	0
2020-11-24	1606176000	19151452512233	0
2020-11-23	1606089600	18383260531659	0
2020-11-22	1606003200	18400416213361	0
2020-11-21	1605916800	18673990470469	0
2020-11-20	1605830400	18665474201417	0
2020-11-19	1605744000	17799981883673	0
2020-11-18	1605657600	17769081098984	0
2020-11-17	1605571200	17664951637795	0
2020-11-16	1605484800	16703980983877	0
2020-11-15	1605398400	15948492682357	0
2020-11-14	1605312000	16068098174684	0
2020-11-13	1605225600	16320047202877	0
2020-11-12	1605139200	16297187308657	0
2020-11-11	1605052800	15691609029632	0
2020-11-10	1604966400	15297959969810	0
2020-11-09	1604880000	15313694553525	0
